gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
22350	-10449.1068	-2.0643	-0.3525	0.8728	18.4226	13.2784	15.2917	12.5854	0.1297	-1.8117	1.745	2.6553	7.1127	1.745	1.745	0.7143	0.9921	0.0079
22360	-10478.9698	-2.0661	-0.3458	0.8589	17.6228	13.2784	14.9303	12.5854	0.134	-1.8123	1.6653	2.6774	7.1127	1.6653	1.6653	0.7269	0.9901	0.0099
22370	-10275.7934	-2.0641	-0.3458	0.8662	17.6228	13.2784	14.9303	11.1692	0.1406	-1.7916	1.8411	2.6424	7.641	1.8411	1.8411	0.7232	0.9955	0.0045
22380	-10433.6297	-2.0465	-0.3563	0.877	17.6228	13.4515	14.9303	11.6449	0.1213	-1.8718	1.8327	2.6174	7.5544	1.8327	1.8327	0.7313	0.9944	0.0056
22390	-10461.4116	-2.0299	-0.358	0.8573	17.9201	12.8795	14.9303	11.6449	0.128	-1.7442	1.7793	2.6174	6.9058	1.7793	1.7793	0.7144	0.9886	0.0114
22400	-10496.3783	-2.0502	-0.3507	0.8533	17.5549	12.8795	15.6361	11.4678	0.1208	-1.695	1.7358	2.6482	7.4245	1.7358	1.7358	0.7172	0.9926	0.0074
22410	-10513.6913	-2.0374	-0.3516	0.8512	17.5549	12.8795	15.1729	11.4678	0.1294	-1.715	1.8348	2.651	7.1958	1.8348	1.8348	0.7233	0.9936	0.0064
22420	-10407.6611	-2.0463	-0.3493	0.8457	17.5549	12.4728	15.1729	11.4678	0.1131	-1.7648	1.8348	2.6503	7.893	1.8348	1.8348	0.7072	0.9955	0.0045
22430	-10411.3788	-2.0112	-0.3587	0.8198	17.5549	12.1548	15.1729	11.4678	0.1026	-1.7701	1.6709	2.703	7.4723	1.6709	1.6709	0.7203	0.9934	0.0066
22440	-10429.2264	-2.0285	-0.3519	0.8291	17.5549	12.1548	15.1729	11.4678	0.1232	-1.8641	1.7524	2.6712	7.1586	1.7524	1.7524	0.7228	0.9926	0.0074
22450	-10369.1582	-2.0484	-0.3462	0.8554	17.5549	12.3257	15.1729	11.4678	0.1519	-1.7896	1.7715	2.6265	7.2066	1.7715	1.7715	0.7207	0.9947	0.0053
22460	-10440.1042	-2.013	-0.3545	0.8096	17.5549	12.2297	15.1729	11.4678	0.1023	-1.8505	1.7773	2.6172	7.0527	1.7773	1.7773	0.7183	0.9914	0.0086
22470	-10386.7199	-1.99	-0.3545	0.8154	17.5549	13.1972	15.1729	11.4678	0.1123	-1.8321	1.806	2.6664	7.1626	1.806	1.806	0.7109	0.995	0.005
22480	-10540.6991	-2.0278	-0.3545	0.8398	17.5549	13.1694	15.3527	11.4678	0.116	-1.8409	1.6981	2.6634	6.8238	1.6981	1.6981	0.7191	0.9895	0.0105
22490	-10549.2466	-2.0433	-0.3545	0.8447	17.7322	12.1177	15.7683	11.4678	0.1055	-1.8511	1.7239	2.6736	7.3764	1.7239	1.7239	0.7258	0.9922	0.0078
22500	-10460.6999	-2.0079	-0.3505	0.8473	18.7864	12.1177	15.9936	11.4678	0.107	-1.8442	1.7143	2.6557	7.3183	1.7143	1.7143	0.7344	0.9947	0.0053
22510	-10627.7686	-2.0321	-0.3618	0.8732	18.1848	12.1177	16.0417	12.9002	0.1062	-1.9265	1.7316	2.6322	7.3567	1.7316	1.7316	0.7304	0.9925	0.0075
22520	-10505.761	-2.0155	-0.3618	0.8609	18.1848	12.1177	16.0417	13.1784	0.1119	-1.83	1.7107	2.6435	6.9966	1.7107	1.7107	0.7158	0.9945	0.0055
22530	-10502.2056	-2.0685	-0.3529	0.8944	18.1848	13.9908	16.0417	13.1784	0.1134	-1.765	1.7446	2.6727	6.9966	1.7446	1.7446	0.7251	0.9937	0.0063
22540	-10415.9343	-2.1163	-0.3529	0.9086	18.4419	12.896	15.1037	12.486	0.1143	-1.8619	1.8325	2.6133	8.3835	1.8325	1.8325	0.7329	0.9959	0.0041
22550	-10275.2603	-2.0879	-0.3529	0.8624	18.4419	13.5446	16.6038	12.486	0.1379	-1.8742	1.8189	2.6687	8.4175	1.8189	1.8189	0.7328	0.9942	0.0058
22560	-10392.1258	-2.046	-0.3576	0.8449	17.2875	13.5446	16.6038	12.486	0.1159	-1.9057	1.9134	2.5972	8.0752	1.9134	1.9134	0.7286	0.9971	0.0029
22570	-10387.7987	-2.0409	-0.3576	0.8578	18.4645	13.5446	16.9976	13.6686	0.1168	-1.9017	1.8191	2.6156	7.994	1.8191	1.8191	0.7184	0.9963	0.0037
22580	-10433.3512	-2.0441	-0.3641	0.871	18.4645	12.0786	16.9976	13.6686	0.1261	-1.9053	1.8457	2.5999	7.4056	1.8457	1.8457	0.7147	0.9938	0.0062
22590	-10337.2184	-2.0849	-0.3641	0.8638	17.4531	12.0786	16.9976	13.6686	0.1326	-1.9368	1.7692	2.6636	7.6916	1.7692	1.7692	0.7311	0.9917	0.0083
22600	-10290.8654	-2.0721	-0.3621	0.8721	17.4531	12.0786	16.9976	13.6686	0.1128	-2.0156	1.8075	2.6327	7.173	1.8075	1.8075	0.7412	0.9963	0.0037
22610	-10366.3731	-2.0636	-0.3519	0.8371	17.4531	12.0786	16.9976	12.8554	0.1154	-1.9563	1.8412	2.5929	6.9109	1.8412	1.8412	0.725	0.9932	0.0068
22620	-10334.7306	-2.0814	-0.3484	0.8525	17.4531	12.9255	17.0011	12.8554	0.1255	-1.9389	1.8126	2.6294	6.8941	1.8126	1.8126	0.7374	0.9917	0.0083
22630	-10448.0489	-2.0733	-0.3459	0.8638	17.4145	12.9255	16.2999	12.8554	0.1077	-1.9389	1.8126	2.6199	6.9518	1.8126	1.8126	0.7322	0.9944	0.0056
22640	-10496.0639	-2.1009	-0.345	0.8942	17.4145	12.9255	16.2999	12.8554	0.1088	-1.8579	1.776	2.6582	7.3126	1.776	1.776	0.7344	0.9966	0.0034
22650	-10621.9158	-2.0356	-0.345	0.8622	17.4145	13.3072	16.2999	12.8554	0.1248	-1.9194	1.7152	2.5878	6.9791	1.7152	1.7152	0.7284	0.9911	0.0089
22660	-10574.2394	-1.9911	-0.355	0.8324	17.4145	13.3072	16.2999	12.8554	0.1137	-1.8828	1.6925	2.5878	6.965	1.6925	1.6925	0.7238	0.9886	0.0114
22670	-10557.03	-2.0114	-0.3528	0.8311	18.3971	13.3072	14.5759	12.8554	0.1039	-1.9684	1.7667	2.626	7.0963	1.7667	1.7667	0.7223	0.9904	0.0096
22680	-10435.2194	-2.0404	-0.362	0.8646	18.3971	13.3072	15.4873	11.9229	0.115	-1.951	1.8245	2.6042	7.8706	1.8245	1.8245	0.7395	0.9944	0.0056
22690	-10503.8397	-2.0275	-0.3632	0.8658	18.3971	12.6403	17.498	11.9229	0.1135	-1.8666	1.7792	2.6623	7.7538	1.7792	1.7792	0.7177	0.9946	0.0054
22700	-10535.307	-2.0873	-0.3631	0.8919	18.3971	12.6403	17.3338	12.9788	0.1079	-1.8845	1.7917	2.6513	7.4754	1.7917	1.7917	0.7202	0.9931	0.0069
22710	-10548.0553	-2.038	-0.3598	0.8691	18.3971	13.7926	16.2729	12.9788	0.1091	-2.0359	1.7842	2.6182	7.441	1.7842	1.7842	0.7196	0.9931	0.0069
22720	-10629.5269	-1.9844	-0.3598	0.8118	19.9794	13.7926	16.2729	12.9788	0.1072	-1.9608	1.8144	2.5913	7.4756	1.8144	1.8144	0.7328	0.9919	0.0081
22730	-10477.8503	-1.9855	-0.357	0.8283	19.9794	13.7926	16.7274	13.0831	0.1371	-1.9464	1.7864	2.6057	6.7068	1.7864	1.7864	0.7313	0.9871	0.0129
22740	-10541.6877	-2.0235	-0.357	0.8383	18.5391	13.8414	17.4006	13.2474	0.1167	-1.9299	1.8214	2.6236	6.5161	1.8214	1.8214	0.7218	0.9903	0.0097
22750	-10437.1505	-2.069	-0.3404	0.8392	20.0399	13.826	17.4006	12.6123	0.1294	-1.9356	1.7084	2.5976	6.676	1.7084	1.7084	0.7308	0.9888	0.0112
22760	-10453.9486	-2.0153	-0.351	0.8339	20.7954	12.9049	17.4006	11.4519	0.1364	-1.979	1.7805	2.6268	7.6625	1.7805	1.7805	0.7349	0.9912	0.0088
22770	-10536.4216	-1.9997	-0.351	0.8218	19.7712	12.9049	16.423	11.4519	0.1096	-1.7935	1.7551	2.6696	7.1644	1.7551	1.7551	0.7273	0.9928	0.0072
22780	-10588.3058	-1.9994	-0.3607	0.8206	19.7712	12.7815	16.423	11.4519	0.1105	-1.9599	1.7056	2.6644	7.2838	1.7056	1.7056	0.7289	0.9935	0.0065
22790	-10552.5532	-2.0146	-0.342	0.8179	18.4541	13.4166	16.423	11.4519	0.1114	-1.8512	1.7858	2.6127	7.6606	1.7858	1.7858	0.7296	0.9934	0.0066
22800	-10426.1053	-2.0112	-0.342	0.8104	18.4541	13.4166	15.8947	12.4781	0.1277	-1.9067	1.7858	2.6566	6.8444	1.7858	1.7858	0.7223	0.9921	0.0079
22810	-10565.2444	-2.0454	-0.342	0.821	18.4541	13.4166	15.8947	12.4781	0.1242	-1.8254	1.7068	2.6562	7.4387	1.7068	1.7068	0.7258	0.9941	0.0059
22820	-10564.5702	-1.9883	-0.3358	0.8098	19.0551	13.4166	15.8947	12.4781	0.1266	-1.9708	1.8273	2.6535	6.7952	1.8273	1.8273	0.7373	0.99	0.01
22830	-10525.3179	-2.0038	-0.3358	0.7934	19.1011	13.8298	16.4021	12.4781	0.129	-1.8951	1.7195	2.6338	6.897	1.7195	1.7195	0.7374	0.9871	0.0129
22840	-10513.6162	-2.0014	-0.3451	0.7932	19.1011	13.5654	17.792	12.4781	0.0992	-1.9983	1.7572	2.6486	7.5191	1.7572	1.7572	0.7308	0.9906	0.0094
22850	-10563.7384	-2.0008	-0.3451	0.825	19.1011	13.5654	14.9341	12.4781	0.0982	-2.059	1.7843	2.6398	6.7516	1.7843	1.7843	0.7292	0.9896	0.0104
22860	-10572.361	-2.0245	-0.3518	0.847	19.1011	13.5654	14.9341	12.4781	0.0933	-1.9845	1.765	2.6627	7.1038	1.765	1.765	0.7181	0.9907	0.0093
22870	-10535.8692	-1.9718	-0.3518	0.8066	18.259	13.2481	14.9341	12.4781	0.1257	-1.7922	1.7013	2.6495	6.6786	1.7013	1.7013	0.7229	0.99	0.01
22880	-10517.6075	-2.0399	-0.3518	0.8499	18.259	13.2481	16.3602	12.4781	0.1133	-1.8919	1.7013	2.6481	6.87	1.7013	1.7013	0.7232	0.9914	0.0086
22890	-10479.8086	-2.025	-0.3518	0.8357	18.259	13.2481	16.3602	12.4781	0.1004	-1.9144	1.8145	2.6617	7.6938	1.8145	1.8145	0.721	0.9944	0.0056
22900	-10455.5559	-2.0202	-0.3518	0.8251	18.259	12.3503	16.3602	12.4781	0.1172	-1.9104	1.7376	2.6796	6.8783	1.7376	1.7376	0.7306	0.9958	0.0042
22910	-10407.2579	-2.0019	-0.3562	0.8221	18.259	12.3503	16.3602	12.4781	0.1296	-1.7531	1.7824	2.6632	7.8142	1.7824	1.7824	0.7383	0.9966	0.0034
22920	-10465.518	-2.048	-0.3602	0.8751	18.259	12.8967	16.3602	12.4781	0.1373	-1.7532	1.7688	2.6929	7.2428	1.7688	1.7688	0.7226	0.9914	0.0086
22930	-10476.2715	-2.0647	-0.3553	0.8621	18.259	12.8967	16.3602	12.4781	0.1287	-1.8572	1.731	2.6598	7.2715	1.731	1.731	0.7228	0.9943	0.0057
22940	-10453.426	-2.081	-0.3477	0.8868	18.259	12.8245	16.3602	12.4781	0.1069	-1.8491	1.7322	2.6536	6.8041	1.7322	1.7322	0.7381	0.9932	0.0068
22950	-10335.2657	-2.0602	-0.3477	0.8427	17.7966	12.2277	16.6673	12.9921	0.1033	-1.8593	1.779	2.6707	6.9581	1.779	1.779	0.7319	0.9916	0.0084
22960	-10430.119	-2.0607	-0.3505	0.8426	17.0264	12.2277	15.9365	12.9921	0.107	-1.7923	1.8647	2.5904	6.8437	1.8647	1.8647	0.7397	0.9891	0.0109
22970	-10371.2727	-2.0749	-0.3505	0.8927	19.8773	12.2277	15.0036	12.9921	0.1217	-1.8688	1.8182	2.5969	6.6533	1.8182	1.8182	0.7357	0.9934	0.0066
22980	-10460.0477	-2.0651	-0.3567	0.8681	17.6531	12.2277	15.0036	12.9921	0.1186	-1.9192	1.8824	2.6493	7.2308	1.8824	1.8824	0.7315	0.993	0.007
22990	-10489.8898	-2.068	-0.3511	0.8673	16.4264	12.2277	14.6731	12.0864	0.098	-1.8931	1.81	2.6581	7.6889	1.81	1.81	0.7148	0.9944	0.0056
23000	-10471.2863	-2.0473	-0.3613	0.876	16.9461	12.2277	15.4722	11.4306	0.0829	-1.8669	1.6836	2.6633	6.8602	1.6836	1.6836	0.7217	0.9887	0.0113
23010	-10501.6315	-2.0281	-0.3601	0.8336	18.2763	12.2277	15.6537	11.4306	0.1037	-1.7716	1.7391	2.6741	6.451	1.7391	1.7391	0.7086	0.993	0.007
23020	-10433.162	-2.0855	-0.3601	0.9154	18.2763	12.5352	15.635	11.4306	0.1246	-1.8675	1.8242	2.5928	7.9329	1.8242	1.8242	0.7295	0.9961	0.0039
23030	-10452.9938	-2.0575	-0.3692	0.9138	17.5221	12.5352	15.635	11.4306	0.1293	-1.9673	1.788	2.6111	7.687	1.788	1.788	0.7206	0.9919	0.0081
23040	-10475.7053	-2.0059	-0.358	0.8622	16.7234	12.5352	15.635	10.9177	0.113	-1.964	1.7292	2.6111	7.1547	1.7292	1.7292	0.7402	0.9916	0.0084
23050	-10551.2524	-2.0892	-0.358	0.8843	16.7234	12.2981	15.321	10.9177	0.1181	-1.8273	1.7447	2.6635	7.5495	1.7447	1.7447	0.7193	0.9907	0.0093
23060	-10509.9341	-2.0485	-0.3596	0.8665	16.7234	12.2981	15.339	10.9663	0.1039	-1.764	1.8266	2.6697	7.7788	1.8266	1.8266	0.7239	0.9968	0.0032
23070	-10501.399	-2.0271	-0.353	0.8527	17.8319	12.2981	15.339	11.983	0.1232	-1.8833	1.8579	2.6314	7.1567	1.8579	1.8579	0.7044	0.9909	0.0091
23080	-10605.7733	-1.9988	-0.3555	0.8183	17.8319	12.2981	15.214	11.983	0.0969	-1.9434	1.7937	2.6038	6.6761	1.7937	1.7937	0.7274	0.9902	0.0098
23090	-10586.5387	-2.0174	-0.3555	0.8595	17.4009	12.2981	14.5488	12.4636	0.0995	-1.9057	1.844	2.6539	7.0736	1.844	1.844	0.7297	0.9933	0.0067
23100	-10408.1623	-2.0141	-0.3613	0.8688	18.0584	11.9776	14.5488	12.4636	0.1129	-1.7759	1.7065	2.6711	7.2887	1.7065	1.7065	0.7217	0.9911	0.0089
23110	-10471.3381	-1.9899	-0.3613	0.8318	18.0584	11.9776	14.5488	13.3115	0.1092	-1.7707	1.6862	2.6746	7.4696	1.6862	1.6862	0.7195	0.9916	0.0084
23120	-10475.99	-1.9769	-0.3613	0.84	18.0584	13.5274	16.8539	12.0681	0.1353	-1.8522	1.7339	2.6302	7.2223	1.7339	1.7339	0.7221	0.9931	0.0069
23130	-10508.2653	-1.9888	-0.3643	0.831	18.0584	13.5274	16.8539	12.8153	0.1331	-1.8544	1.7572	2.6431	7.2223	1.7572	1.7572	0.726	0.9946	0.0054
23140	-10602.3387	-1.9828	-0.3643	0.8189	20.8497	13.5274	16.8539	12.4906	0.1	-1.8661	1.7293	2.6611	7.2277	1.7293	1.7293	0.719	0.9917	0.0083
23150	-10677.1108	-1.928	-0.3643	0.7766	20.8497	12.4746	15.9717	12.4906	0.1	-1.9075	1.7797	2.6645	7.1766	1.7797	1.7797	0.7326	0.9872	0.0128
23160	-10730.1649	-1.9159	-0.3643	0.7775	20.8497	12.4746	15.9717	12.7981	0.1289	-1.8863	1.7623	2.6277	7.0595	1.7623	1.7623	0.7283	0.9915	0.0085
23170	-10617.353	-1.9219	-0.3643	0.7796	18.1904	12.4746	17.3045	12.7981	0.1241	-1.8435	1.7229	2.6726	7.6518	1.7229	1.7229	0.7242	0.9926	0.0074
23180	-10613.9948	-1.978	-0.3605	0.8401	19.0247	12.4746	15.4369	12.2311	0.1127	-1.8446	1.7813	2.6366	7.511	1.7813	1.7813	0.7161	0.9941	0.0059
23190	-10479.2509	-2.0766	-0.3637	0.9014	18.4791	12.4746	15.4369	12.2311	0.1416	-1.8547	1.7813	2.6397	7.5252	1.7813	1.7813	0.7164	0.9935	0.0065
23200	-10470.1704	-2.0558	-0.3627	0.8728	18.4791	12.4746	15.4369	12.6535	0.1316	-1.9174	1.8503	2.6397	8.0949	1.8503	1.8503	0.7508	0.997	0.003
23210	-10504.9964	-2.0004	-0.3627	0.8512	17.5123	12.4746	15.4369	12.5339	0.1242	-1.8551	1.7578	2.637	7.723	1.7578	1.7578	0.72	0.9945	0.0055
23220	-10479.6326	-1.9958	-0.3618	0.8484	17.5123	13.1904	15.4369	12.5339	0.1224	-1.8435	1.655	2.6369	7.0796	1.655	1.655	0.7242	0.9925	0.0075
23230	-10519.7314	-2.0479	-0.3618	0.8891	17.4752	13.1904	16.7949	13.0751	0.118	-1.9555	1.7442	2.6707	6.9402	1.7442	1.7442	0.7344	0.9928	0.0072
23240	-10553.2435	-2.055	-0.3621	0.8806	18.9306	12.9864	16.6669	13.0751	0.1125	-1.8747	1.7668	2.6707	6.9402	1.7668	1.7668	0.7229	0.9916	0.0084
23250	-10514.9127	-2.0157	-0.3747	0.8847	18.9306	12.9864	16.6669	13.0751	0.1192	-1.9101	1.7164	2.6495	6.9803	1.7164	1.7164	0.7348	0.9913	0.0087
23260	-10463.2342	-2.014	-0.3748	0.8731	18.9306	12.9864	16.6669	12.9581	0.1225	-1.9099	1.7008	2.626	7.4113	1.7008	1.7008	0.7333	0.9928	0.0072
23270	-10487.282	-1.9957	-0.3654	0.8594	18.9306	12.9864	17.0505	12.9581	0.1164	-1.9143	1.7294	2.6655	7.108	1.7294	1.7294	0.7283	0.996	0.004
23280	-10481.864	-2.0164	-0.3704	0.868	18.9306	14.0012	16.5878	11.2586	0.1033	-1.993	1.7906	2.5982	7.8777	1.7906	1.7906	0.7494	0.9936	0.0064
23290	-10507.3365	-1.9987	-0.362	0.8604	18.9306	14.4752	16.5878	12.4694	0.1186	-1.8931	1.815	2.6514	7.8835	1.815	1.815	0.7237	0.9943	0.0057
23300	-10575.5905	-1.9829	-0.3536	0.8324	18.9306	14.4752	17.2844	12.4694	0.1191	-1.9342	1.8374	2.6297	7.0006	1.8374	1.8374	0.7188	0.9904	0.0096
23310	-10484.7854	-1.9858	-0.3648	0.8266	19.2753	13.0756	17.2844	12.4694	0.115	-1.9332	1.8471	2.5786	6.8751	1.8471	1.8471	0.7279	0.9927	0.0073
23320	-10490.8685	-2.0589	-0.3601	0.8558	19.2753	12.7855	16.7243	12.4694	0.1096	-1.9399	1.8277	2.5956	6.9204	1.8277	1.8277	0.7364	0.9909	0.0091
23330	-10523.6445	-2.0206	-0.3626	0.8361	19.2753	12.7855	16.7243	12.4694	0.1157	-1.9182	1.8506	2.617	7.3332	1.8506	1.8506	0.747	0.9953	0.0047
23340	-10427.0807	-2.0302	-0.3624	0.8633	19.2753	12.7855	16.7243	13.7414	0.1203	-1.9385	1.8493	2.668	7.3246	1.8493	1.8493	0.7217	0.9932	0.0068
23350	-10412.3778	-2.0357	-0.3624	0.8743	19.2753	12.7855	16.7243	11.7213	0.1046	-2.057	1.8171	2.6418	7.4578	1.8171	1.8171	0.7291	0.995	0.005
23360	-10471.8156	-2.0086	-0.3624	0.8423	17.9818	14.0806	14.6836	10.3018	0.0935	-2.0048	1.7847	2.6622	7.2169	1.7847	1.7847	0.7323	0.9939	0.0061
23370	-10446.1538	-2.0519	-0.3587	0.8796	19.8809	14.2345	15.3998	10.3018	0.0929	-1.9826	1.7881	2.6042	6.5625	1.7881	1.7881	0.732	0.9856	0.0144
23380	-10538.735	-2.0133	-0.3587	0.8632	19.8809	12.8798	15.5043	10.3018	0.0981	-1.9207	1.8635	2.6005	6.8492	1.8635	1.8635	0.7205	0.9919	0.0081
23390	-10543.0746	-2.0323	-0.3548	0.8573	16.8488	12.8798	15.5043	10.3018	0.1115	-1.9455	1.9022	2.611	6.3003	1.9022	1.9022	0.726	0.9929	0.0071
23400	-10498.154	-1.9985	-0.3543	0.8209	19.6432	13.0195	17.0577	11.7407	0.1326	-1.9686	1.8026	2.6538	7.1854	1.8026	1.8026	0.7356	0.9871	0.0129
23410	-10519.3398	-2.0398	-0.3543	0.8634	19.6432	13.0195	17.4801	12.1797	0.1114	-2.0094	1.8128	2.5515	7.2331	1.8128	1.8128	0.7415	0.9919	0.0081
23420	-10546.7102	-1.9641	-0.3681	0.806	18.5076	12.4446	16.808	12.6984	0.1245	-1.8936	1.7868	2.61	7.7693	1.7868	1.7868	0.7174	0.9944	0.0056
23430	-10561.2722	-1.97	-0.3619	0.8019	18.5076	12.4446	16.3317	12.6984	0.124	-1.8625	1.7795	2.646	7.2417	1.7795	1.7795	0.725	0.9964	0.0036
23440	-10461.5687	-1.989	-0.3619	0.8373	19.2833	13.8696	16.3317	12.6984	0.1152	-1.8154	1.7563	2.626	7.616	1.7563	1.7563	0.7281	0.9945	0.0055
23450	-10499.3645	-1.9678	-0.3567	0.8158	19.2833	13.8696	15.2138	12.6984	0.1024	-1.8933	1.8464	2.6255	7.1314	1.8464	1.8464	0.7217	0.9928	0.0072
23460	-10450.7552	-1.9903	-0.3471	0.7945	19.3111	13.8696	15.2138	12.6984	0.109	-1.9027	1.8451	2.6575	7.5718	1.8451	1.8451	0.7299	0.9943	0.0057
23470	-10496.6217	-1.9968	-0.3471	0.7905	19.3111	14.1603	14.9438	12.6984	0.1214	-1.903	1.8451	2.6282	6.95	1.8451	1.8451	0.7262	0.9911	0.0089
23480	-10521.0407	-2.0699	-0.347	0.8425	19.3111	13.3629	14.9438	12.6984	0.1307	-1.8339	1.7087	2.5727	6.9402	1.7087	1.7087	0.7185	0.9912	0.0088
23490	-10564.4835	-2.0022	-0.347	0.8068	19.9992	14.0765	14.9438	12.1276	0.1352	-1.8891	1.715	2.6133	6.7394	1.715	1.715	0.7359	0.9874	0.0126
23500	-10542.9324	-2.0087	-0.3456	0.8185	18.0188	14.0765	14.9438	12.1276	0.1292	-1.7637	1.7642	2.6595	7.22	1.7642	1.7642	0.7174	0.9929	0.0071
23510	-10660.732	-1.9858	-0.3456	0.8094	18.0188	14.0881	16.18	12.1276	0.1217	-1.829	1.8029	2.6041	7.4237	1.8029	1.8029	0.7081	0.9937	0.0063
23520	-10676.9654	-1.9651	-0.3511	0.8085	18.0188	13.0278	16.18	12.8229	0.1549	-1.9149	1.8138	2.6627	8.3021	1.8138	1.8138	0.7395	0.9946	0.0054
23530	-10424.9903	-2.0037	-0.3511	0.8286	17.8574	13.0278	18.1127	12.8229	0.0965	-1.8355	1.8076	2.6524	7.0164	1.8076	1.8076	0.7167	0.9935	0.0065
23540	-10468.308	-2.0228	-0.3511	0.8369	17.8574	13.0278	18.7727	12.727	0.1257	-1.9281	1.7216	2.6591	7.8812	1.7216	1.7216	0.7156	0.9946	0.0054
23550	-10496.0027	-2.0036	-0.3511	0.8062	17.8574	12.5381	18.7727	12.727	0.126	-1.922	1.7742	2.6269	7.3246	1.7742	1.7742	0.7337	0.9887	0.0113
23560	-10486.7574	-2.05	-0.3511	0.8649	18.5389	13.0844	18.7727	12.727	0.1415	-1.865	1.8386	2.6153	7.386	1.8386	1.8386	0.7293	0.9971	0.0029
23570	-10538.1891	-2.0141	-0.3513	0.8578	18.5389	13.0844	17.1898	13.4095	0.1226	-1.9441	1.7966	2.6361	7.2301	1.7966	1.7966	0.723	0.9954	0.0046
23580	-10507.0176	-2.093	-0.3513	0.8998	18.5389	13.0844	17.1898	13.4095	0.125	-1.88	1.7661	2.6457	7.3939	1.7661	1.7661	0.7165	0.9929	0.0071
23590	-10460.7698	-2.0979	-0.3415	0.8991	20.1046	12.2845	16.9705	13.4095	0.1482	-1.7985	1.7455	2.6359	6.7852	1.7455	1.7455	0.7159	0.9892	0.0108
23600	-10572.628	-2.0477	-0.3443	0.837	20.1046	12.0339	15.6233	12.7137	0.1143	-1.787	1.7417	2.6282	8.0897	1.7417	1.7417	0.7284	0.996	0.004
23610	-10500.7673	-2.061	-0.3443	0.8474	20.1046	12.4498	15.6748	12.7137	0.1019	-1.8629	1.8395	2.6092	7.7206	1.8395	1.8395	0.7265	0.9921	0.0079
23620	-10510.7175	-2.0811	-0.3446	0.87	19.8168	12.4498	15.6748	10.9938	0.1005	-1.8825	1.8654	2.6204	6.6198	1.8654	1.8654	0.7311	0.9927	0.0073
23630	-10533.1013	-2.0081	-0.3513	0.8314	17.8966	12.4498	16.5321	11.8836	0.105	-1.8302	1.7483	2.6535	6.5148	1.7483	1.7483	0.7254	0.9899	0.0101
23640	-10489.041	-2.0696	-0.3582	0.911	17.8966	12.4498	16.4153	11.8836	0.1104	-1.8525	1.7579	2.6508	6.52	1.7579	1.7579	0.7312	0.9883	0.0117
23650	-10546.8793	-2.0202	-0.3567	0.862	17.9012	13.3718	16.4153	11.8746	0.1137	-1.8372	1.6931	2.6231	7.1361	1.6931	1.6931	0.7346	0.9918	0.0082
23660	-10500.4607	-1.9886	-0.3571	0.81	17.9012	14.0994	16.4474	11.8746	0.1296	-1.8554	1.7807	2.6077	7.6408	1.7807	1.7807	0.7295	0.992	0.008
23670	-10400.7534	-2.0137	-0.3571	0.8322	17.9012	14.0994	16.4474	11.8746	0.1193	-1.9077	1.7329	2.6683	7.7767	1.7329	1.7329	0.7281	0.9911	0.0089
23680	-10443.4997	-2.0338	-0.352	0.8284	17.439	13.3338	15.6154	11.8746	0.1245	-1.8111	1.749	2.6474	6.9501	1.749	1.749	0.7284	0.9924	0.0076
23690	-10410.4521	-2.0521	-0.3469	0.8569	17.439	13.3338	15.2956	12.2664	0.109	-1.8022	1.6604	2.6899	7.2382	1.6604	1.6604	0.7181	0.9927	0.0073
23700	-10403.8106	-2.0441	-0.3436	0.8135	18.3118	13.3338	17.4679	12.2664	0.0963	-1.934	1.6989	2.6454	7.0454	1.6989	1.6989	0.7321	0.9934	0.0066
23710	-10261.152	-2.1222	-0.3436	0.8733	18.3118	13.3338	17.2268	12.0181	0.1225	-1.9011	1.7094	2.6491	7.229	1.7094	1.7094	0.7325	0.9914	0.0086
23720	-10334.907	-2.0233	-0.3466	0.8056	16.8738	13.0946	16.1487	12.0181	0.128	-1.8714	1.7645	2.6074	7.2193	1.7645	1.7645	0.7333	0.9936	0.0064
23730	-10338.187	-2.0501	-0.3478	0.8091	16.8738	13.0946	14.8338	12.0181	0.1207	-1.8416	1.782	2.6578	8.0112	1.782	1.782	0.727	0.9963	0.0037
23740	-10455.4231	-2.0506	-0.3478	0.836	19.8099	13.0946	16.3191	12.0181	0.1323	-1.8609	1.8025	2.6635	7.5211	1.8025	1.8025	0.7336	0.9929	0.0071
23750	-10411.3097	-2.0546	-0.3478	0.8448	19.8099	13.0946	16.4783	12.6015	0.1214	-1.8295	1.7707	2.678	8.409	1.7707	1.7707	0.7158	0.9936	0.0064
23760	-10455.0911	-2.0717	-0.353	0.8701	19.8099	13.0946	16.6322	12.4422	0.1264	-1.8539	1.7279	2.6597	7.3415	1.7279	1.7279	0.7243	0.9913	0.0087
23770	-10366.7149	-2.0245	-0.3503	0.8334	19.8099	14.4235	16.6322	12.1241	0.1222	-1.8975	1.7394	2.6127	6.1746	1.7394	1.7394	0.7288	0.9884	0.0116
23780	-10353.7946	-2.0113	-0.3503	0.8303	18.9975	13.0707	16.6322	11.5782	0.1284	-1.9084	1.701	2.6506	6.3979	1.701	1.701	0.7228	0.9876	0.0124
